ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent
8315,2005,Graduate,0.2954715903003464,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,34824.0,Alone,0,1,0
2868,1959,Postgraduate,0.22131352451698152,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,1,26518.0,Alone,2,3,1
10888,1971,Graduate,0.39470018927895434,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,45938.0,Alone,0,1,0
1277,1970,Graduate,0.6851362451341023,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,78468.0,Partner,0,2,0
9977,1983,Graduate,0.6890021784936252,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,78901.0,Alone,1,2,1
10196,1988,Graduate,0.6222724188421841,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,71427.0,Partner,2,4,1
6384,1988,Graduate,0.6186564765544087,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,0,0,71022.0,Alone,1,2,1
8029,1998,Postgraduate,0.7903021320667118,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,90247.0,Alone,0,1,0
968,1978,Postgraduate,0.3536034427341881,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,41335.0,Alone,1,2,1
6988,1996,Graduate,0.6269597514374486,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,0,0,71952.0,Partner,1,3,1
4472,1980,Postgraduate,0.3031320309988929,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,35682.0,Alone,1,2,1
6991,1961,Graduate,0.37012070997464375,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,43185.0,Alone,1,2,1
3336,1958,Postgraduate,0.5771668868968964,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,0,0,66375.0,Partner,1,3,1
4301,1981,Postgraduate,0.29863219170743904,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,0,1,35178.0,Partner,1,3,1
1940,1996,Graduate,0.2100103567729724,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,25252.0,Partner,1,3,1
1272,1975,Postgraduate,0.4778400771401021,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,55250.0,Alone,1,2,1
1388,1985,Graduate,0.28140959251455305,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,33249.0,Alone,1,2,1
1044,1963,Graduate,0.505946216206564,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,58398.0,Partner,0,2,0
6969,1992,Graduate,0.4333952358844327,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,50272.0,Partner,1,3,1
10479,1985,Postgraduate,0.6686189778936465,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,76618.0,Partner,0,2,0
3619,1970,Undergraduate,0.7640352130281061,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,1,87305.0,Alone,0,1,0
1715,1988,Graduate,0.21535838005785507,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,25851.0,Partner,1,3,1
10159,1980,Graduate,0.5087318310060355,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,58710.0,Alone,1,2,1
1463,1968,Graduate,0.3877540087854005,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,45160.0,Alone,2,3,1
5114,1975,Postgraduate,0.6524409842505624,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,74806.0,Partner,1,3,1
4990,1964,Graduate,0.5123120602835612,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,59111.0,Partner,0,2,0
4329,1994,Postgraduate,0.15408378272204565,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,18988.0,Partner,1,3,1
10936,1975,Graduate,0.6290846755473019,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,72190.0,Partner,0,2,0
4692,1986,Graduate,0.051516017285096964,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,0,1,7500.0,Partner,1,3,1
7212,1976,Graduate,0.384486268347559,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,44794.0,Partner,1,3,1
6086,1965,Graduate,0.7023409878218635,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,80395.0,Partner,0,2,0
437,1986,Postgraduate,0.6542802042784186,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,75012.0,Alone,0,1,0
11171,1975,Postgraduate,0.4931252455269454,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,56962.0,Partner,3,5,1
11101,2001,Graduate,0.7871236741544945,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,89891.0,Partner,0,2,0
5329,1959,Postgraduate,0.30548908967536875,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,35946.0,Alone,2,3,1
610,1963,Postgraduate,0.4630459626441913,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,53593.0,Partner,2,4,1
9384,1988,Graduate,0.5771490303917717,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,66373.0,Partner,2,4,1
5956,1958,Postgraduate,0.3869683225599086,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,45072.0,Alone,3,4,1
10430,1983,Graduate,0.7853648083996999,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,0,89694.0,Alone,2,3,1
7875,1959,Graduate,0.6276115138745044,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,72025.0,Partner,0,2,0
7072,1983,Graduate,0.5866040498553623,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,67432.0,Partner,1,3,1
6255,1962,Postgraduate,0.6143977000821399,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,70545.0,Partner,1,3,1
6516,1999,Undergraduate,0.1406824756258705,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,17487.0,Partner,1,3,1
5564,1979,Graduate,0.5459805006964037,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,62882.0,Partner,1,3,1
5682,1963,Postgraduate,0.5569265383379164,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,64108.0,Alone,1,2,1
7458,1966,Postgraduate,0.2965161958501482,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,34941.0,Partner,2,4,1
5237,1960,Postgraduate,0.4199582157780079,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,48767.0,Alone,3,4,1
7761,1988,Undergraduate,0.33009535373736654,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,38702.0,Partner,1,3,1
5278,1974,Graduate,0.7186707617585085,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,82224.0,Partner,0,2,0
3560,1962,Graduate,0.7331345309096103,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,83844.0,Partner,0,2,0
7235,1985,Undergraduate,0.1363612013856648,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,17003.0,Partner,1,3,1
10548,2005,Graduate,0.6199153601657083,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,71163.0,Alone,0,1,0
2281,1980,Graduate,0.285409449662512,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,0,0,33697.0,Alone,1,2,1
4073,1964,Undergraduate,0.5520695689439662,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,0,1,63564.0,Partner,0,2,0
6974,1982,Postgraduate,0.7295543016320845,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,83443.0,Partner,0,2,0
7938,1968,Postgraduate,0.4445198385771937,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,51518.0,Partner,1,3,1
7094,1985,Graduate,0.5053390950323202,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,58330.0,Alone,1,2,1
3667,1979,Graduate,0.707314024499125,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,80952.0,Partner,0,2,0
7723,1989,Graduate,0.6586996892968108,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,75507.0,Partner,0,2,0
3870,1988,Undergraduate,0.554667690439627,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,63855.0,Partner,0,2,0
4012,1982,Postgraduate,0.5400699975000892,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,1,62220.0,Partner,1,3,1
5909,1974,Graduate,0.5069640369986785,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,58512.0,Partner,1,3,1
10470,1989,Postgraduate,0.34759472875968717,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,40662.0,Partner,1,3,1
6488,1969,Postgraduate,0.3312292418127924,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,38829.0,Partner,1,3,1
10270,1991,Undergraduate,0.3017124388414699,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,35523.0,Partner,1,3,1
6887,1977,Graduate,0.6911896003714152,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,79146.0,Alone,2,3,1
6406,1998,Postgraduate,0.6835023749151815,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,78285.0,Partner,0,2,0
7573,1988,Postgraduate,0.2669190386057641,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,0,1,31626.0,Alone,1,2,1
4508,1962,Graduate,0.6553069533230955,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,75127.0,Alone,0,1,0
221,1965,Graduate,0.4195921574229492,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,48726.0,Partner,1,3,1
5331,1987,Graduate,0.6540391414592336,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,74985.0,Partner,0,2,0
1911,1997,Graduate,0.5865861933502374,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,67430.0,Partner,0,2,0
20,1975,Undergraduate,0.4032088139709296,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,46891.0,Partner,1,3,1
8786,1966,Postgraduate,0.538623620584979,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,62058.0,Partner,1,3,1
10582,1989,Graduate,0.6279507874718759,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,72063.0,Partner,1,3,1
1915,1961,Postgraduate,0.6893414520909967,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,78939.0,Partner,0,2,0
8897,1975,Graduate,0.36596907253312383,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,1,42720.0,Alone,2,3,1
2371,1982,Graduate,0.28473983072033143,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,33622.0,Partner,2,4,1
4303,1967,Postgraduate,0.045578729331095316,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,6835.0,Partner,1,3,1
6825,1963,Graduate,0.3546480482839899,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,41452.0,Partner,2,4,1
1072,1975,Postgraduate,0.3484696975108032,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,40760.0,Alone,1,2,1
4964,1968,Postgraduate,0.6474768758258633,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,74250.0,Partner,0,2,0
2461,1965,Postgraduate,0.44100210706760473,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,51124.0,Alone,2,3,1
10736,1981,Graduate,0.6296917967215456,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,72258.0,Alone,1,2,1
3194,1984,Postgraduate,0.6226206206921181,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,71466.0,Alone,0,1,0
10839,1986,Graduate,0.3084979107889004,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,36283.0,Partner,2,4,1
49,1980,Graduate,0.1683600585693368,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,20587.0,Alone,1,2,1
4290,1982,Graduate,0.25657119388593264,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,30467.0,Partner,1,3,1
10219,1982,Graduate,0.2665976215135174,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,31590.0,Partner,1,3,1
4211,1996,Undergraduate,0.16691368165422663,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,20425.0,Partner,1,3,1
1135,1970,Postgraduate,0.1376200849969644,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,17144.0,Partner,2,4,1
6299,1978,Postgraduate,0.3645762651333881,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,0,1,42564.0,Alone,1,2,1
10846,1988,Postgraduate,0.375459805006964,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,0,0,43783.0,Partner,1,3,1
347,1986,Graduate,0.34864826256205134,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,40780.0,Alone,1,2,1
6543,1955,Postgraduate,0.5456680118567193,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,62847.0,Partner,0,2,0
10446,1967,Postgraduate,0.71682261347809,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,82017.0,Partner,0,2,0
3479,1960,Graduate,0.1346648333988072,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,0,0,16813.0,Alone,0,1,0
11075,1988,Graduate,0.44227884718402916,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,51267.0,Partner,2,4,1
4442,1971,Graduate,0.3999321452805257,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,46524.0,Alone,1,2,1
199,1972,Postgraduate,0.3879593585943359,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,0,45183.0,Alone,0,1,0
6722,1964,Postgraduate,0.6132905967644012,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,70421.0,Partner,1,3,1
796,1975,Undergraduate,0.5216867254740901,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,60161.0,Alone,1,2,1
3749,1983,Graduate,0.644584121995643,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,73926.0,Partner,0,2,0
8523,1978,Graduate,0.15712831684582693,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,19329.0,Partner,1,3,1
310,1980,Postgraduate,0.5369629656083711,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,61872.0,Partner,1,3,1
8629,1966,Graduate,0.4040391414592336,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,46984.0,Alone,2,3,1
236,1961,Graduate,0.2955965858362201,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,34838.0,Partner,2,4,1
9930,1954,Postgraduate,0.7230634620192136,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,82716.0,Alone,0,1,0
3483,1968,Graduate,0.41482447055462307,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,48192.0,Partner,0,2,0
4599,1986,Postgraduate,0.4281186386200493,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,49681.0,Partner,2,4,1
7326,1981,Postgraduate,0.49212528123995575,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,56850.0,Partner,1,3,1
7352,1967,Graduate,0.47799185743366307,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,55267.0,Partner,1,3,1
2350,1982,Graduate,0.5172672404556979,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,0,59666.0,Partner,2,4,1
9145,1982,Graduate,0.6318881468518981,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,72504.0,Alone,1,2,1
2964,1991,Graduate,0.22447412592407415,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,26872.0,Partner,0,2,0
5585,1982,Graduate,0.17525266954751617,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,1,21359.0,Alone,1,2,1
9687,1985,Graduate,0.6378343630584621,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,73170.0,Alone,0,1,0
3732,1965,Postgraduate,0.45551944573408093,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,52750.0,Partner,1,3,1
6303,1996,Postgraduate,0.8043462733473804,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,91820.0,Partner,0,2,0
11176,1980,Postgraduate,0.5735330881039963,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,65968.0,Partner,1,3,1
2986,1986,Graduate,0.25929431091746724,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,30772.0,Partner,2,4,1
7462,1964,Graduate,0.1855023034891611,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,22507.0,Alone,0,1,0
3900,1982,Graduate,0.5710063926288346,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,65685.0,Partner,1,3,1
7034,1988,Undergraduate,0.21493875218742187,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,25804.0,Partner,1,3,1
9493,1990,Postgraduate,0.6667797578657905,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,1,76412.0,Alone,0,1,0
1143,1982,Graduate,0.18153815935145173,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,22063.0,Partner,1,3,1
1,1971,Graduate,0.4942769901074962,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,1,57091.0,Alone,0,1,0
3855,1973,Graduate,0.18471661726366917,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,22419.0,Partner,0,2,0
5536,1969,Graduate,0.7681957787221885,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,87771.0,Partner,1,3,1
5989,1969,Undergraduate,0.6841094960894253,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,78353.0,Alone,1,2,1
9499,1964,Graduate,0.8184886254062355,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,0,93404.0,Partner,3,5,1
6768,1972,Graduate,0.3225688368272562,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,37859.0,Alone,3,4,1
2150,1968,Postgraduate,0.7076979393593086,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,80995.0,Alone,1,2,1
6646,1994,Graduate,0.1321292096710832,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,16529.0,Partner,1,3,1
4887,1986,Postgraduate,0.4792864540552123,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,55412.0,Alone,2,3,1
8560,2002,Graduate,0.4201546373343809,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,48789.0,Alone,0,1,0
3321,1977,Postgraduate,0.4896700117852934,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,56575.0,Partner,2,4,1
11003,1990,Undergraduate,0.20892110996035856,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,25130.0,Partner,1,3,1
10402,1977,Graduate,0.30098032213135245,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,35441.0,Partner,2,4,1
9904,1966,Graduate,0.6219510017499374,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,71391.0,Partner,1,3,1
6141,1982,Postgraduate,0.4264490553908789,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,49494.0,Alone,1,2,1
5687,1990,Graduate,0.7140102139209313,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,81702.0,Alone,0,1,0
10856,1990,Undergraduate,0.3942627049033963,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,45889.0,Alone,1,2,1
5121,1987,Graduate,0.49014320917110105,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,0,0,56628.0,Alone,1,2,1
4186,1960,Graduate,0.28834684475554445,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,34026.0,Partner,2,4,1
368,1984,Graduate,0.34212170993893076,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,40049.0,Partner,1,3,1
3312,1998,Graduate,0.2896860826399057,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,34176.0,Alone,1,2,1
11121,1991,Graduate,0.1579318595764437,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,19419.0,Partner,1,3,1
5332,1970,Undergraduate,0.721170672475983,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,82504.0,Partner,0,2,0
5848,1980,Graduate,0.7095728723974143,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,0,1,81205.0,Partner,0,2,0
10343,2001,Undergraduate,0.5346951894575193,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,61618.0,Alone,0,1,0
5935,1966,Postgraduate,0.478143637727224,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,55284.0,Alone,1,2,1
2895,1973,Graduate,0.4307881861362094,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,49980.0,Alone,1,2,1
10262,1990,Graduate,0.11912074568765402,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,15072.0,Partner,2,4,1
7848,1984,Graduate,0.4235205885504089,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,49166.0,Alone,1,2,1
9477,1964,Postgraduate,0.5677832934538052,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,65324.0,Partner,1,3,1
4856,1967,Undergraduate,0.7197689368236848,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,0,0,82347.0,Partner,0,2,0
7186,1976,Postgraduate,0.25992821684939826,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,0,0,30843.0,Partner,2,4,1
5794,1984,Postgraduate,0.39859290739616443,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,46374.0,Partner,1,3,1
1456,1989,Graduate,0.524481268526124,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,60474.0,Alone,1,2,1
4877,1983,Postgraduate,0.32897039391450306,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,38576.0,Partner,1,3,1
425,1995,Graduate,0.47879540016427985,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,55357.0,Partner,2,4,1
3007,1976,Graduate,0.3216670833184529,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,37758.0,Partner,2,4,1
1031,1999,Undergraduate,0.7497946501910645,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,85710.0,Partner,0,2,0
4297,1979,Graduate,0.1919395735866576,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,23228.0,Partner,1,3,1
807,1979,Postgraduate,0.38277204385557656,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,44602.0,Partner,2,4,1
9553,1997,Graduate,0.051516017285096964,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,7500.0,Partner,0,2,0
4271,1999,Undergraduate,0.3299257169386808,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,38683.0,Partner,1,3,1
4120,1985,Undergraduate,0.42662762044212704,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,49514.0,Alone,1,2,1
2036,1983,Postgraduate,0.5015535159458591,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,57906.0,Partner,1,3,1
115,1976,Postgraduate,0.37254026641905646,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,43456.0,Alone,1,2,1
4259,1996,Postgraduate,0.15852112424556267,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,19485.0,Alone,2,3,1
8687,1988,Graduate,0.4592871683154173,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,53172.0,Partner,1,3,1
2447,1989,Graduate,0.25726759758580053,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,30545.0,Partner,1,3,1
10140,1993,Postgraduate,0.6106299775008035,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,0,70123.0,Partner,0,2,0
9353,1969,Graduate,0.5421234955894432,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,0,62450.0,Alone,1,2,1
3623,1986,Graduate,0.17807399735723725,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,21675.0,Partner,1,3,1
738,1991,Undergraduate,0.36306739045034103,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,42395.0,Alone,2,3,1
7631,1988,Postgraduate,0.5322667047605442,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,61346.0,Partner,1,3,1
4789,1963,Graduate,0.7060640691403878,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,0,0,80812.0,Partner,0,2,0
773,1981,Postgraduate,0.3669958215778008,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,42835.0,Alone,2,3,1
10602,1993,Graduate,0.34098782186350485,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,39922.0,Partner,1,3,1
1446,1966,Postgraduate,0.7561694225206242,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,86424.0,Alone,0,1,0
3270,1988,Undergraduate,0.13737902217777936,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,17117.0,Partner,1,3,1
8443,1982,Graduate,0.20563551301739225,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,8,0,1,24762.0,Alone,1,2,1
9653,1985,Graduate,0.3041587800435699,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,35797.0,Partner,1,3,1
8916,1985,Graduate,0.31156922967036893,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,36627.0,Alone,2,3,1
8017,1991,Undergraduate,0.4408860397842934,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,51111.0,Partner,2,4,1
5830,1982,Postgraduate,0.760035355880147,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,1,86857.0,Alone,0,1,0
4597,1980,Postgraduate,0.7173136673690225,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,82072.0,Partner,0,2,0
7023,1963,Postgraduate,0.39731616727974,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,46231.0,Alone,3,4,1
8086,1969,Graduate,0.361710296060855,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,42243.0,Partner,2,4,1
8825,1972,Graduate,0.44163601299953575,2013-04-01,46,230,14,156,82,24,58,8,9,2,5,8,0,0,51195.0,Partner,2,4,1
2930,1988,Postgraduate,0.5924966965465518,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,68092.0,Alone,0,1,0
1928,1983,Graduate,0.26859755008749686,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,9,0,0,31814.0,Partner,1,3,1
